,State FIPS Code,County FIPS Code,year,population,age04,age59,age1014,age1519,age2024,age2529,age3034,age3539,age4044,age4549,age5054,age5559,age6064,age6569,age7074,age7579,age8084,age85plus
2447,8,5,1997,462681,0.068399178,0.075358616,0.07756532,0.067534651,0.057482369,0.078233167,0.083694813,0.095942993,0.094326329,0.081874985,0.062085973,0.040788362,0.030619368,0.027044551,0.022207525,0.017450468,0.010538578,0.008852752
2448,8,5,1998,472544,0.068696248,0.075880765,0.077700701,0.069117373,0.058458048,0.077956762,0.079950227,0.092825218,0.09296912,0.081994481,0.064474419,0.042855269,0.03111033,0.026058949,0.022033927,0.017812098,0.010868829,0.009237235
2449,8,5,1999,482262,0.068883719,0.075002799,0.077685988,0.069754615,0.060149877,0.077482779,0.077957625,0.089459671,0.091354907,0.082604476,0.067457108,0.044482045,0.031887231,0.025262202,0.021753736,0.018149885,0.011120511,0.009550825
2450,8,7,1990,5382,0.084541063,0.088814567,0.080453363,0.062430323,0.037532516,0.057041992,0.082683017,0.092716462,0.080453363,0.060014864,0.047194352,0.049238201,0.062987737,0.046636938,0.032701598,0.019323671,0.010033445,0.005202527
2451,8,7,1991,5557,0.080439086,0.086557495,0.081338852,0.061543999,0.037430268,0.05380601,0.080259133,0.093935577,0.084937916,0.062263811,0.049487133,0.04876732,0.061903905,0.047147742,0.03473097,0.019794853,0.009717473,0.005938456
2452,8,7,1992,5725,0.075458515,0.083144105,0.08279476,0.060786026,0.036331878,0.050829694,0.077379913,0.093624454,0.084366812,0.069344978,0.051528384,0.049606987,0.060262009,0.048908297,0.03720524,0.020786026,0.011703057,0.005938865
2453,8,7,1993,6119,0.0720706,0.08024187,0.083346952,0.063082203,0.036280438,0.049027619,0.074848832,0.094296454,0.087105736,0.073214578,0.054910933,0.051642425,0.058506292,0.048047067,0.036607289,0.019774473,0.010786076,0.006210165
2454,8,7,1994,6511,0.068345876,0.077714637,0.083858086,0.063891875,0.035632007,0.048072493,0.072492705,0.093994778,0.08861926,0.078482568,0.058362771,0.05390877,0.056519736,0.047458148,0.036246352,0.019812625,0.010136692,0.006450622
2455,8,7,1995,7098,0.063820795,0.075514229,0.082699352,0.066074951,0.036348267,0.047759932,0.069033531,0.092279515,0.08974359,0.083122006,0.062552832,0.055790363,0.055649479,0.047055509,0.036207382,0.019442096,0.010566357,0.006339814
2456,8,7,1996,7896,0.06091692,0.07358156,0.082700101,0.069148936,0.035840932,0.04825228,0.063576494,0.090678825,0.091438703,0.089539007,0.065982776,0.057497467,0.054078014,0.045719352,0.034574468,0.020010132,0.010005066,0.006458967
2457,8,7,1997,8498,0.058719699,0.072016945,0.082489998,0.071546246,0.036008473,0.04883502,0.058837373,0.086137915,0.091550953,0.089903507,0.073429042,0.060367145,0.052953636,0.045893151,0.034125677,0.020357731,0.010002353,0.006825135
2458,8,7,1998,9109,0.056976617,0.070260182,0.081457899,0.073114502,0.037655066,0.047864749,0.054122297,0.082555714,0.091887145,0.091448018,0.07794489,0.063892853,0.052365792,0.045998463,0.034800747,0.020529147,0.010099901,0.007026018
2459,8,7,1999,9510,0.054679285,0.068033649,0.08044164,0.074132492,0.039747634,0.047003155,0.050788644,0.079074658,0.09106204,0.093690852,0.082229232,0.067402734,0.052155626,0.04637224,0.035226078,0.020715037,0.009989485,0.007255521
2460,8,9,1990,4525,0.066077348,0.079116022,0.071381215,0.055911602,0.040220994,0.05679558,0.067845304,0.072044199,0.067845304,0.057900552,0.046629834,0.051933702,0.059005525,0.063867403,0.053259669,0.039116022,0.027845304,0.02320442
2461,8,9,1991,4527,0.064943671,0.075988513,0.072895958,0.056328694,0.039982328,0.054119726,0.068257124,0.072233267,0.07201237,0.058537663,0.04616744,0.050143583,0.057212282,0.062292909,0.055003313,0.041086812,0.028716589,0.024077756
2462,8,9,1992,4489,0.063488528,0.073958565,0.073735799,0.057696592,0.038984184,0.051681889,0.065716195,0.071953665,0.071062597,0.063042994,0.047672087,0.049899755,0.055691691,0.060815326,0.057028291,0.042325685,0.02962798,0.025618178
2463,8,9,1993,4421,0.061524542,0.071477041,0.075096132,0.058584031,0.038000452,0.049310111,0.06356028,0.071250848,0.071929428,0.065369826,0.049536304,0.049536304,0.053607781,0.061072156,0.057905451,0.043881475,0.03211943,0.026238408
2464,8,9,1994,4428,0.060749774,0.06865402,0.07429991,0.060523939,0.037488708,0.047877145,0.060749774,0.070912376,0.072944896,0.06865402,0.050135501,0.050361337,0.052845528,0.060072267,0.059168925,0.044715447,0.03229449,0.027551942
2465,8,9,1995,4506,0.05792277,0.067465601,0.07478917,0.063692854,0.036839769,0.046826454,0.058144696,0.071904128,0.075233023,0.071460275,0.05126498,0.050821127,0.051930759,0.058144696,0.057256991,0.045272969,0.032845095,0.028184643
2466,8,9,1996,4616,0.057842288,0.065857886,0.07517331,0.065857886,0.035311958,0.047660312,0.054159445,0.070840555,0.076689775,0.074956672,0.051993068,0.052426343,0.050693241,0.056759099,0.055242634,0.046577123,0.033362218,0.028596187
2467,8,9,1997,4563,0.056980057,0.065307911,0.074074074,0.068376068,0.03506465,0.047337278,0.049967127,0.067499452,0.075827307,0.073416612,0.057637519,0.053473592,0.049967127,0.056760903,0.055884287,0.048213894,0.034188034,0.030024107
2468,8,9,1998,4548,0.056508355,0.062884785,0.073658751,0.071679859,0.03583993,0.046174142,0.046833773,0.065963061,0.076956904,0.073218997,0.05760774,0.055628848,0.05057168,0.05474934,0.056068602,0.049252419,0.035180299,0.031222515
2469,8,9,1999,4562,0.05830776,0.062253398,0.073432705,0.073871109,0.036606751,0.045594038,0.045374836,0.061814993,0.075186322,0.074528715,0.060061377,0.057650153,0.051512495,0.052389303,0.054581324,0.049320473,0.035510741,0.032003507
2470,8,11,1990,5028,0.065234686,0.076571201,0.078560064,0.068615752,0.033214002,0.047533811,0.068615752,0.073190135,0.073786794,0.05708035,0.048528242,0.060063644,0.060660302,0.057677009,0.049323787,0.039578361,0.025457438,0.016308671
2471,8,11,1991,4928,0.065543831,0.074675325,0.078125,0.066558442,0.034496753,0.046266234,0.070413961,0.075081169,0.077313312,0.057832792,0.048701299,0.056818182,0.058238636,0.055600649,0.048498377,0.040584416,0.026582792,0.018668831
2472,8,11,1992,4988,0.066359262,0.07457899,0.080392943,0.066359262,0.036086608,0.044907779,0.069767442,0.075581395,0.074979952,0.063352045,0.049919808,0.055733761,0.057538091,0.053528468,0.047113071,0.038692863,0.025862069,0.019246191
2473,8,11,1993,5415,0.061865189,0.068328717,0.076823638,0.066851339,0.046537396,0.05355494,0.076823638,0.079778393,0.076454294,0.0644506,0.051338873,0.051708218,0.051338873,0.050969529,0.04432133,0.035826408,0.024746076,0.018282548
2474,8,11,1994,5488,0.060677843,0.067602041,0.078899417,0.070335277,0.046829446,0.05266035,0.075983965,0.07962828,0.076895044,0.064322157,0.052842566,0.050838192,0.048104956,0.050655977,0.043731778,0.036443149,0.024781341,0.018768222
2475,8,11,1995,5579,0.060046603,0.067216347,0.079046424,0.07384836,0.047678795,0.052697616,0.073310629,0.079404911,0.07886718,0.067754078,0.053773078,0.049291988,0.047141065,0.049829719,0.041763757,0.035848718,0.023480911,0.018999821
2476,8,11,1996,5610,0.059536542,0.06631016,0.077896613,0.075222816,0.047771836,0.054188948,0.071301248,0.079679144,0.075579323,0.070944742,0.055080214,0.049197861,0.046524064,0.049910873,0.041176471,0.036185383,0.024420677,0.019073084
2477,8,11,1997,5539,0.060660769,0.066257447,0.077811879,0.077631341,0.050009027,0.058133237,0.067160137,0.077089727,0.075103809,0.069507131,0.058674851,0.048023109,0.043329121,0.050370103,0.040621051,0.036829753,0.02346994,0.019317566
2478,8,11,1998,5960,0.058053691,0.062583893,0.072147651,0.07466443,0.062248322,0.068288591,0.071812081,0.082885906,0.077013423,0.068624161,0.060067114,0.046308725,0.040100671,0.044463087,0.03590604,0.033557047,0.022483221,0.018791946
2479,8,11,1999,6049,0.058191437,0.061332452,0.07158208,0.075384361,0.064473467,0.066622582,0.068937014,0.081831708,0.075880311,0.068771698,0.062820301,0.046784592,0.040502562,0.044635477,0.035873698,0.035212432,0.022317738,0.01884609
2480,8,13,1990,226374,0.071739687,0.069040614,0.060510483,0.07559172,0.103002112,0.090474171,0.103474781,0.100214689,0.086153887,0.058800922,0.042769929,0.033449071,0.028130439,0.024393261,0.018791911,0.014802937,0.00982445,0.008834937
2481,8,13,1991,232846,0.070054886,0.068805133,0.062075363,0.072206523,0.102312258,0.086898637,0.103617842,0.1010668,0.090398804,0.06014705,0.043891671,0.033283801,0.028353504,0.024093177,0.019210122,0.014842428,0.009852005,0.008889996
2482,8,13,1992,240430,0.068689431,0.068335898,0.063910494,0.071068502,0.100748659,0.083267479,0.102532962,0.101330949,0.08967267,0.066252132,0.045451899,0.033340265,0.02822859,0.023790708,0.019623175,0.014802645,0.009940523,0.009013018
2483,8,13,1993,247405,0.066934783,0.067246014,0.065354378,0.070766557,0.098235686,0.080790606,0.101166104,0.101598593,0.09098846,0.0696146,0.048467088,0.034194944,0.027962248,0.023455468,0.019526687,0.014631879,0.009975546,0.009090358
2484,8,13,1994,254324,0.064830688,0.06615577,0.065679999,0.072222834,0.09564178,0.079744735,0.098893537,0.101083657,0.092303518,0.073422092,0.050679448,0.035089099,0.027665498,0.023281326,0.01953807,0.014544439,0.010002988,0.009220522
2485,8,13,1995,259520,0.062916153,0.065490136,0.065763718,0.07306566,0.093468711,0.080552559,0.095302867,0.100350647,0.09318357,0.07695746,0.052739673,0.035681258,0.027716554,0.023200524,0.019520654,0.014619297,0.010161067,0.009309494
2486,8,13,1996,264630,0.061516079,0.06512867,0.066201867,0.073952311,0.090877829,0.082197786,0.090507501,0.098866342,0.09369686,0.080860069,0.054105733,0.03659449,0.027597022,0.023534747,0.019389336,0.0149983,0.010437214,0.009537845
2487,8,13,1997,270744,0.060647697,0.064991283,0.066343114,0.075322075,0.090842272,0.082904884,0.085394321,0.095924563,0.09342774,0.080456077,0.059450994,0.037810626,0.027694058,0.023668115,0.019302367,0.015457406,0.010637355,0.009725054
2488,8,13,1998,277562,0.060696349,0.065376384,0.066630158,0.076498224,0.091543511,0.082867972,0.081207082,0.092422594,0.092555897,0.081174656,0.061989754,0.039955037,0.028260353,0.023259668,0.019325412,0.015484829,0.010822807,0.009929313
2489,8,13,1999,285901,0.060384539,0.064767175,0.066683922,0.077124599,0.093277043,0.082318705,0.078887447,0.088705531,0.091577154,0.082406148,0.06517291,0.041612306,0.029010042,0.022864558,0.019031063,0.015414427,0.010832421,0.009930011
2490,8,15,1990,12696,0.056238185,0.066871456,0.06915564,0.060097669,0.061436673,0.071912413,0.082230624,0.07947385,0.076559546,0.05631695,0.050015753,0.049385633,0.055056711,0.056868305,0.040800252,0.032529931,0.019218652,0.015831758
2491,8,15,1991,12788,0.054269628,0.065139193,0.0694401,0.058101345,0.059978104,0.069361902,0.082030028,0.081248045,0.080309665,0.058101345,0.0509071,0.048952143,0.054738818,0.056615577,0.042305286,0.032843291,0.019393181,0.016265249
2492,8,15,1992,13036,0.052776925,0.063362995,0.069193004,0.057226143,0.060217858,0.067121817,0.080699601,0.082463946,0.080085916,0.063516416,0.05216324,0.048711261,0.054081006,0.055538509,0.043955201,0.032678736,0.019714636,0.016492789
2493,8,15,1993,13550,0.050848708,0.060738007,0.068487085,0.057343173,0.060073801,0.065535055,0.080369004,0.083690037,0.080664207,0.06701107,0.055129151,0.049741697,0.052398524,0.05498155,0.044501845,0.032324723,0.019630996,0.016531365
2494,8,15,1994,13930,0.049964106,0.059440057,0.068198134,0.057860732,0.055635319,0.062096195,0.076166547,0.084063173,0.082770998,0.071500359,0.05821967,0.051399856,0.052333094,0.055132807,0.045800431,0.032950467,0.01988514,0.016582915
2495,8,15,1995,14398,0.048687318,0.058549799,0.067787193,0.059452702,0.051396027,0.059869426,0.071954438,0.08438672,0.084456174,0.0763995,0.061327962,0.052715655,0.052576747,0.054590915,0.046325879,0.032990693,0.019933324,0.016599528
2496,8,15,1996,14892,0.046602203,0.056876175,0.066210046,0.060233683,0.051839914,0.061979586,0.068493151,0.084340586,0.084944937,0.081117378,0.062382487,0.053787268,0.051705614,0.053988719,0.045729251,0.033037873,0.019876444,0.016854687
2497,8,15,1997,15195,0.045870352,0.055873643,0.0650872,0.061270155,0.05159592,0.062125699,0.0656795,0.083053636,0.085357025,0.080618625,0.067917078,0.05574202,0.051398486,0.05337282,0.04514643,0.033563672,0.020006581,0.016321158
2498,8,15,1998,15431,0.045168816,0.05463029,0.063249303,0.062018016,0.05281576,0.062860476,0.061758797,0.080746549,0.084245998,0.081589009,0.070572225,0.058324153,0.051519668,0.052556542,0.046464908,0.033957618,0.020607867,0.016914004
2499,8,15,1999,16026,0.044303008,0.052477225,0.061712218,0.062024211,0.055285162,0.063084987,0.059965057,0.079059029,0.083614127,0.082865344,0.073318358,0.06071384,0.05266442,0.051666043,0.046486959,0.033757644,0.020404343,0.016598028
2500,8,17,1990,2395,0.093110647,0.096450939,0.084759916,0.060125261,0.042588727,0.097286013,0.076826722,0.081419624,0.058037578,0.04091858,0.039665971,0.032150313,0.045511482,0.037995825,0.034655532,0.032985386,0.028810021,0.016701461
2501,8,17,1991,2377,0.089188052,0.093815734,0.08708456,0.060159865,0.043331931,0.08456037,0.074884308,0.085401767,0.063104754,0.045014724,0.040387042,0.032393774,0.044594026,0.037021456,0.036180059,0.034076567,0.029869584,0.018931426
2502,8,17,1992,2450,0.087346939,0.090612245,0.093061224,0.063673469,0.043265306,0.079591837,0.073469388,0.087755102,0.064489796,0.050612245,0.042040816,0.031836735,0.044489796,0.034693878,0.034693878,0.031836735,0.028163265,0.018367347
2503,8,17,1993,2348,0.080919932,0.086456559,0.092844974,0.066013629,0.043441227,0.070698467,0.072827939,0.090289608,0.066865417,0.05451448,0.043867121,0.031516184,0.042163543,0.037478705,0.037052811,0.033645656,0.028534923,0.020868825
2504,8,17,1994,2316,0.076856649,0.081606218,0.095423143,0.067357513,0.043609672,0.066925734,0.069084629,0.09283247,0.067789292,0.058721934,0.045768566,0.032815199,0.040587219,0.037996546,0.037564767,0.034974093,0.02806563,0.022020725
2505,8,17,1995,2304,0.071180556,0.078125,0.094618056,0.070746528,0.042100694,0.063802083,0.064236111,0.092447917,0.0703125,0.063802083,0.046875,0.033420139,0.039930556,0.039496528,0.039496528,0.036892361,0.029079861,0.0234375
2506,8,17,1996,2313,0.067444877,0.074794639,0.095546909,0.076523995,0.041936879,0.059662776,0.060527454,0.094682231,0.070903588,0.071335927,0.047989624,0.033290099,0.038045828,0.038910506,0.038478167,0.036748811,0.029399049,0.023778642
2507,8,17,1997,2261,0.065457762,0.072091995,0.09553295,0.079610792,0.042459089,0.058381247,0.05484299,0.09155241,0.073861123,0.072091995,0.052631579,0.034940292,0.038478549,0.038920831,0.037593985,0.038036267,0.029190624,0.02432552
2508,8,17,1998,2334,0.064267352,0.070694087,0.097257926,0.082262211,0.04327335,0.052699229,0.051842331,0.092116538,0.075407027,0.075835476,0.053556127,0.037275064,0.037703513,0.037275064,0.037275064,0.037703513,0.027849186,0.025706941
2509,8,17,1999,2255,0.062527716,0.067849224,0.098004435,0.086031042,0.044789357,0.048780488,0.050554324,0.08691796,0.074501109,0.079379157,0.054988914,0.03902439,0.037250554,0.037694013,0.037694013,0.037694013,0.027937916,0.028381375
2510,8,19,1990,7632,0.071933962,0.07966457,0.074685535,0.056079665,0.037866876,0.058045073,0.102987421,0.132861635,0.110062893,0.075471698,0.053459119,0.040749476,0.034067086,0.027515723,0.018867925,0.012185535,0.008647799,0.004848008
2511,8,19,1991,7852,0.069281712,0.077559857,0.073866531,0.054381049,0.03744269,0.055145186,0.102139582,0.131813551,0.113856342,0.077432501,0.055272542,0.040881304,0.0345135,0.028400408,0.020631686,0.012990321,0.009169638,0.0052216
2512,8,19,1992,8038,0.067802936,0.075889525,0.073774571,0.054242349,0.037073899,0.052376213,0.100522518,0.130131874,0.113087833,0.086961931,0.05809903,0.042050261,0.034834536,0.026996765,0.020154267,0.012440906,0.008335407,0.00522518
2513,8,19,1993,8292,0.065484805,0.072961891,0.073323685,0.054751568,0.036903039,0.050410034,0.097925712,0.129040039,0.114085866,0.091895803,0.062349252,0.043656536,0.03485287,0.026652195,0.020019296,0.012301013,0.008441872,0.004944525
2514,8,19,1994,8571,0.063236495,0.070353518,0.071520243,0.055186093,0.036168475,0.04900245,0.094621398,0.12553961,0.115505775,0.0980049,0.066503325,0.045968965,0.035235095,0.026951348,0.020301015,0.012483958,0.008167075,0.005250263
2515,8,19,1995,8808,0.060853769,0.069255223,0.069709355,0.056653043,0.035535876,0.049159855,0.090258856,0.12284287,0.116485014,0.103996367,0.070504087,0.047570391,0.035990009,0.026112625,0.019754768,0.012148047,0.008060854,0.005108992
2516,8,19,1996,8800,0.059204545,0.0675,0.068295455,0.057727273,0.034431818,0.050568182,0.084772727,0.11875,0.116136364,0.11,0.073409091,0.05,0.036590909,0.026931818,0.019659091,0.012840909,0.007954545,0.005227273
2517,8,19,1997,8981,0.05823405,0.066807705,0.066585013,0.059236165,0.035408084,0.050773856,0.079055784,0.113795791,0.115688676,0.11179156,0.081282708,0.052889433,0.037189623,0.026389044,0.01892885,0.012916156,0.007905578,0.005121924
2518,8,19,1998,9122,0.058210919,0.065775049,0.065007674,0.06062267,0.035737777,0.050317913,0.074435431,0.10721333,0.114667836,0.114229336,0.087590441,0.056785793,0.038807279,0.02609077,0.019074764,0.01271651,0.007783381,0.004933129
2519,8,19,1999,9293,0.057139783,0.063811471,0.063488647,0.061659313,0.036586678,0.050145271,0.070590767,0.101043796,0.11352631,0.117292586,0.093080814,0.061228882,0.040460562,0.025610675,0.018831378,0.012697729,0.007532551,0.005272786
2520,8,21,1990,7479,0.085974061,0.102553817,0.104292018,0.082096537,0.049204439,0.059901056,0.069528012,0.070731381,0.05441904,0.045326915,0.044792085,0.045861746,0.046396577,0.044792085,0.035566252,0.024334804,0.019253911,0.014975264
2521,8,21,1991,7545,0.084824387,0.099536117,0.104440027,0.08045063,0.049436713,0.057256461,0.069715043,0.070907886,0.058316766,0.047846256,0.044532803,0.044930417,0.046785951,0.045328032,0.036182903,0.024917164,0.019350563,0.015241882
2522,8,21,1992,7506,0.083000266,0.096989075,0.103916867,0.081401545,0.049826805,0.055022649,0.069011458,0.071542766,0.058886224,0.050892619,0.045030642,0.043431921,0.046096456,0.046096456,0.037569944,0.02544631,0.02011724,0.015720757
2523,8,21,1993,7617,0.081659446,0.093343836,0.104109229,0.082184587,0.049494552,0.053039254,0.068005777,0.07181305,0.060785086,0.054220822,0.046343705,0.042930288,0.045424708,0.046606275,0.038466588,0.025206774,0.020086648,0.016279375
2524,8,21,1994,7789,0.080369752,0.090512261,0.10232379,0.083836179,0.049300295,0.051611247,0.067017589,0.071639492,0.062909231,0.058415714,0.047246116,0.042624214,0.045063551,0.046475799,0.038901014,0.025548851,0.019899859,0.016305046
2525,8,21,1995,7888,0.078220081,0.088235294,0.101673428,0.085446247,0.049061866,0.051217039,0.065415822,0.072768763,0.064655172,0.061866126,0.047920892,0.04158215,0.044878296,0.045892495,0.038793103,0.025735294,0.019903651,0.01673428
2526,8,21,1996,7995,0.076797999,0.086554096,0.100562852,0.088305191,0.049405879,0.051657286,0.062163852,0.072420263,0.066541588,0.065666041,0.048530331,0.041150719,0.044402752,0.045528455,0.037773609,0.026141338,0.019637273,0.016760475
2527,8,21,1997,8056,0.077209533,0.086395233,0.10091857,0.090491559,0.050273088,0.051514399,0.058589871,0.069637537,0.068272095,0.06417577,0.051886792,0.040839126,0.044066534,0.044811321,0.037239325,0.026688183,0.019612711,0.017378352
2528,8,21,1998,8205,0.077269957,0.086654479,0.100426569,0.09250457,0.051675807,0.050822669,0.055575868,0.068007313,0.068738574,0.066301036,0.052528946,0.04095064,0.043997562,0.043753809,0.037050579,0.027300427,0.019134674,0.01730652
2529,8,21,1999,8336,0.07737524,0.085172745,0.099808061,0.09297025,0.052543186,0.049904031,0.053382917,0.065619002,0.068738004,0.067658349,0.05434261,0.04090691,0.044265835,0.044385797,0.037428023,0.028190979,0.019793666,0.017514395
2530,8,23,1990,3183,0.069745523,0.092365693,0.08042727,0.065032988,0.056864593,0.059063776,0.067860509,0.07382972,0.052780396,0.057492931,0.051209551,0.053722903,0.055607917,0.050267044,0.046182846,0.030160226,0.018535972,0.018850141
2531,8,23,1991,3262,0.066523605,0.091354997,0.082158185,0.063764562,0.05456775,0.055487431,0.067749847,0.075413857,0.056713673,0.061005518,0.050889025,0.054261189,0.057020233,0.051195586,0.045984059,0.029429798,0.018700184,0.017780503
2532,8,23,1992,3202,0.064647096,0.085259213,0.083697689,0.064022486,0.052779513,0.050905684,0.068394753,0.076514678,0.058713304,0.065271705,0.052154903,0.054653342,0.05777639,0.051217989,0.047470331,0.029044347,0.019362898,0.018113679
2533,8,23,1993,3225,0.063565891,0.078139535,0.084031008,0.065736434,0.051472868,0.048372093,0.066046512,0.076589147,0.061395349,0.069767442,0.053643411,0.056744186,0.057364341,0.051162791,0.048062016,0.029457364,0.020155039,0.018294574
2534,8,23,1994,3286,0.060559951,0.076688984,0.083384054,0.066037736,0.049908704,0.047169811,0.065124772,0.076080341,0.064516129,0.072124163,0.054777845,0.057516738,0.056603774,0.05356056,0.048082775,0.030127815,0.019476567,0.018259282
2535,8,23,1995,3399,0.057958223,0.075904678,0.082671374,0.068549573,0.046778464,0.046190056,0.063253898,0.075610474,0.067078553,0.077081495,0.058546631,0.057664019,0.058546631,0.051191527,0.047072668,0.029420418,0.019123272,0.017358046
2536,8,23,1996,3576,0.056767338,0.073545861,0.082494407,0.070749441,0.044742729,0.046420582,0.060123043,0.07606264,0.068791946,0.083333333,0.059284116,0.059563758,0.058165548,0.050615213,0.045302013,0.02852349,0.019295302,0.016219239
2537,8,23,1997,3605,0.05631068,0.071012483,0.082108183,0.072676838,0.044660194,0.044660194,0.055755895,0.073509015,0.073231623,0.082108183,0.0629681,0.060471567,0.05852982,0.051317614,0.044382802,0.030235784,0.019417476,0.016643551
2538,8,23,1998,3644,0.055982437,0.069978046,0.081778266,0.072722283,0.04363337,0.043907794,0.0532382,0.071350165,0.074368825,0.083424808,0.064763996,0.063666301,0.059001098,0.051866081,0.043907794,0.031284303,0.019484083,0.015642151
2539,8,23,1999,3601,0.05665093,0.066092752,0.08247709,0.071646765,0.041099695,0.042210497,0.050541516,0.066925854,0.076923077,0.08275479,0.066370453,0.066092752,0.060538739,0.054151625,0.044709803,0.033601777,0.021382949,0.015828936
2540,8,25,1990,3946,0.05549924,0.066396351,0.056766346,0.047389762,0.07475925,0.105676635,0.115560061,0.095539787,0.069437405,0.048910289,0.037506336,0.038013178,0.043588444,0.039280284,0.038773441,0.032691333,0.019513431,0.014698429
2541,8,25,1991,4072,0.054027505,0.064341847,0.058202358,0.046660118,0.072691552,0.100687623,0.117878193,0.097986248,0.076620825,0.050589391,0.038064833,0.036591356,0.040766208,0.037819253,0.039292731,0.031679764,0.019400786,0.016699411
2542,8,25,1992,4153,0.051769805,0.062846135,0.05754876,0.046954009,0.073200096,0.096315916,0.119190946,0.102576451,0.078015892,0.056104021,0.038767156,0.035636889,0.037081628,0.037803997,0.039007946,0.031061883,0.018781604,0.017336865
2543,8,25,1993,4327,0.049456899,0.058932286,0.057776751,0.047145829,0.073492027,0.093829443,0.115553501,0.106771435,0.080656344,0.058701179,0.042292581,0.035590478,0.03466605,0.038132655,0.039519297,0.030968338,0.018950774,0.017564132
2544,8,25,1994,4508,0.04880213,0.0581189,0.0581189,0.050133097,0.074977817,0.090727595,0.116903283,0.111357587,0.085625555,0.061446318,0.044809228,0.037045253,0.033717835,0.033496007,0.035048802,0.026397516,0.017080745,0.016193434
2545,8,25,1995,4642,0.048255062,0.057733735,0.058595433,0.05256355,0.071736321,0.086816028,0.11245153,0.111805256,0.087677725,0.066996984,0.047393365,0.037052994,0.032959931,0.03339078,0.035114175,0.026281775,0.017233951,0.015941405
2546,8,25,1996,4936,0.046596434,0.055713128,0.057333874,0.053889789,0.071920583,0.088128039,0.111223663,0.115275527,0.092585089,0.070907618,0.049432739,0.037277147,0.030794165,0.030996759,0.032414911,0.024513776,0.016004862,0.014991896
2547,8,25,1997,4997,0.043626176,0.053231939,0.05503302,0.05523314,0.072043226,0.087852712,0.108665199,0.118671203,0.097658595,0.070442265,0.05523314,0.036621973,0.02881729,0.030818491,0.030818491,0.024214529,0.015609366,0.015409246
2548,8,25,1998,5128,0.0425117,0.053237129,0.054602184,0.056357254,0.073517941,0.086193448,0.106279251,0.120514821,0.099648986,0.071372855,0.057137285,0.037441498,0.0274961,0.02925117,0.030421217,0.023205928,0.015015601,0.015795632
2549,8,25,1999,5336,0.042541229,0.051911544,0.055097451,0.058658171,0.074025487,0.083583208,0.102323838,0.117316342,0.101011994,0.0744003,0.062031484,0.039355322,0.026611694,0.029047976,0.029797601,0.022676162,0.014617691,0.014992504
2550,8,27,1990,1942,0.056642636,0.075180227,0.089598352,0.062821833,0.020082389,0.053553038,0.07569516,0.081359423,0.073635427,0.067456231,0.06900103,0.064881565,0.064881565,0.061277034,0.028836251,0.026776519,0.014933059,0.01338826
2551,8,27,1991,2004,0.058383234,0.075848303,0.087824351,0.060878244,0.01996008,0.04740519,0.072355289,0.085828343,0.080339321,0.068862275,0.069860279,0.064371257,0.066367265,0.060878244,0.02994012,0.025449102,0.013473054,0.011976048
2552,8,27,1992,2098,0.05815062,0.073403241,0.091039085,0.059580553,0.020019066,0.043374643,0.067206864,0.084366063,0.07864633,0.076739752,0.070543375,0.063393708,0.06577693,0.061487131,0.03336511,0.028122021,0.012869399,0.011916111
2553,8,27,1993,2207,0.05663797,0.07113729,0.088808337,0.059809696,0.022202084,0.039873131,0.065246942,0.085183507,0.081105573,0.082464884,0.074309017,0.065246942,0.066153149,0.058450385,0.033529678,0.025826914,0.012686905,0.011327594
2554,8,27,1994,2454,0.055827221,0.06805216,0.084352078,0.059087205,0.02200489,0.037082315,0.063569682,0.085574572,0.085574572,0.087612062,0.078239609,0.06805216,0.06601467,0.056642217,0.033007335,0.026487368,0.012224939,0.010594947
2555,8,27,1995,2702,0.054774241,0.066617321,0.080680977,0.059955588,0.022945966,0.035899334,0.059955588,0.085492228,0.086972613,0.092894152,0.080310881,0.069207994,0.067357513,0.056624722,0.03330866,0.026276832,0.011472983,0.009252406
2556,8,27,1996,2960,0.054054054,0.066216216,0.078716216,0.061148649,0.023310811,0.034797297,0.055743243,0.085472973,0.089864865,0.098986486,0.082432432,0.071283784,0.067905405,0.054391892,0.031756757,0.025,0.010135135,0.008783784
2557,8,27,1997,3195,0.053521127,0.064788732,0.076056338,0.060719875,0.023787167,0.033489828,0.051956182,0.083568075,0.090453834,0.099843505,0.089514867,0.072613459,0.067292645,0.055399061,0.033176839,0.025039124,0.010015649,0.008763693
2558,8,27,1998,3306,0.0538415,0.063218391,0.073502722,0.060496068,0.024803388,0.032365396,0.047186933,0.08045977,0.091349062,0.100725953,0.091046582,0.075317604,0.069267998,0.056563823,0.034785239,0.02661827,0.009981851,0.008469449
2559,8,27,1999,3455,0.052966715,0.060202605,0.06975398,0.059913169,0.025759768,0.030390738,0.043125904,0.077568741,0.090882779,0.102460203,0.096382055,0.079015919,0.071201158,0.059044863,0.035890014,0.026917511,0.010130246,0.008393632
2560,8,29,1990,21053,0.060466442,0.072863725,0.074573695,0.062176412,0.039139315,0.050206621,0.063743884,0.070108773,0.067306322,0.05486154,0.051631596,0.05030162,0.058756472,0.063648886,0.059848953,0.046026695,0.031016957,0.023322092
2561,8,29,1991,21703,0.059577017,0.071695157,0.075012671,0.060222089,0.040040547,0.049209787,0.065290513,0.072155923,0.070911856,0.056259503,0.052435147,0.049394093,0.058240796,0.061327927,0.058885868,0.044878588,0.030594849,0.023867668
