,state,county,fips total,1992,1996,2000,2004,2008,2012,2016,2020
466,Georgia,Polk,13233,D,D,R,R,R,R,R,R
467,Georgia,Pulaski,13235,D,D,R,R,R,R,R,R
468,Georgia,Putnam,13237,D,D,R,R,R,R,R,R
469,Georgia,Quitman,13239,D,D,D,D,D,D,R,R
470,Georgia,Rabun,13241,R,R,R,R,R,R,R,R
471,Georgia,Randolph,13243,D,D,D,D,D,D,D,D
472,Georgia,Richmond,13245,D,D,D,D,D,D,D,D
473,Georgia,Rockdale,13247,R,R,R,R,D,D,D,D
474,Georgia,Schley,13249,D,D,R,R,R,R,R,R
475,Georgia,Screven,13251,D,D,R,R,R,R,R,R
476,Georgia,Seminole,13253,D,D,R,R,R,R,R,R
477,Georgia,Spalding,13255,R,R,R,R,R,R,R,R
478,Georgia,Stephens,13257,R,R,R,R,R,R,R,R
479,Georgia,Stewart,13259,D,D,D,D,D,D,D,D
480,Georgia,Sumter,13261,D,D,R,R,D,D,D,D
481,Georgia,Talbot,13263,D,D,D,D,D,D,D,D
482,Georgia,Taliaferro,13265,D,D,D,D,D,D,D,D
483,Georgia,Tattnall,13267,R,R,R,R,R,R,R,R
484,Georgia,Taylor,13269,D,D,R,R,R,R,R,R
485,Georgia,Telfair,13271,D,D,D,R,R,R,R,R
486,Georgia,Terrell,13273,D,D,D,D,D,D,D,D
487,Georgia,Thomas,13275,R,R,R,R,R,R,R,R
488,Georgia,Tift,13277,R,R,R,R,R,R,R,R
489,Georgia,Toombs,13279,R,R,R,R,R,R,R,R
490,Georgia,Towns,13281,R,R,R,R,R,R,R,R
491,Georgia,Treutlen,13283,D,D,R,R,R,R,R,R
492,Georgia,Troup,13285,R,R,R,R,R,R,R,R
493,Georgia,Turner,13287,D,D,R,R,R,R,R,R
494,Georgia,Twiggs,13289,D,D,D,D,D,D,R,R
495,Georgia,Union,13291,R,R,R,R,R,R,R,R
496,Georgia,Upson,13293,R,R,R,R,R,R,R,R
497,Georgia,Walker,13295,R,R,R,R,R,R,R,R
498,Georgia,Walton,13297,R,R,R,R,R,R,R,R
499,Georgia,Ware,13299,R,R,R,R,R,R,R,R
500,Georgia,Warren,13301,D,D,D,D,D,D,D,D
501,Georgia,Washington,13303,D,D,D,R,D,D,D,D
502,Georgia,Wayne,13305,R,R,R,R,R,R,R,R
503,Georgia,Webster,13307,D,D,D,D,R,R,R,R
504,Georgia,Wheeler,13309,D,D,R,R,R,R,R,R
505,Georgia,White,13311,R,R,R,R,R,R,R,R
506,Georgia,Whitfield,13313,R,R,R,R,R,R,R,R
507,Georgia,Wilcox,13315,D,D,R,R,R,R,R,R
508,Georgia,Wilkes,13317,D,D,R,R,R,R,R,R
509,Georgia,Wilkinson,13319,D,D,D,R,R,R,R,R
510,Georgia,Worth,13321,D,R,R,R,R,R,R,R
511,Hawaii,Hawaii,15001,D,D,D,D,D,D,D,D
512,Hawaii,Honolulu,15003,D,D,D,D,D,D,D,D
513,Hawaii,Kauai,15007,D,D,D,D,D,D,D,D
514,Hawaii,Maui,15009,D,D,D,D,D,D,D,D
515,Idaho,Ada,16001,R,R,R,R,R,R,R,R
516,Idaho,Adams,16003,R,R,R,R,R,R,R,R
517,Idaho,Bannock,16005,R,R,R,R,R,R,R,R
518,Idaho,Bear Lake,16007,R,R,R,R,R,R,R,R
519,Idaho,Benewah,16009,D,R,R,R,R,R,R,R
520,Idaho,Bingham,16011,R,R,R,R,R,R,R,R
521,Idaho,Blaine,16013,D,D,D,D,D,D,D,D
522,Idaho,Boise,16015,R,R,R,R,R,R,R,R
523,Idaho,Bonner,16017,D,R,R,R,R,R,R,R
524,Idaho,Bonneville,16019,R,R,R,R,R,R,R,R
525,Idaho,Boundary,16021,R,R,R,R,R,R,R,R
526,Idaho,Butte,16023,R,R,R,R,R,R,R,R
527,Idaho,Camas,16025,R,R,R,R,R,R,R,R
528,Idaho,Canyon,16027,R,R,R,R,R,R,R,R
529,Idaho,Caribou,16029,R,R,R,R,R,R,R,R
530,Idaho,Cassia,16031,R,R,R,R,R,R,R,R
531,Idaho,Clark,16033,R,R,R,R,R,R,R,R
532,Idaho,Clearwater,16035,D,R,R,R,R,R,R,R
533,Idaho,Custer,16037,R,R,R,R,R,R,R,R
534,Idaho,Elmore,16039,R,R,R,R,R,R,R,R
535,Idaho,Franklin,16041,R,R,R,R,R,R,R,R
536,Idaho,Fremont,16043,R,R,R,R,R,R,R,R
537,Idaho,Gem,16045,R,R,R,R,R,R,R,R
538,Idaho,Gooding,16047,R,R,R,R,R,R,R,R
539,Idaho,Idaho,16049,R,R,R,R,R,R,R,R
540,Idaho,Jefferson,16051,R,R,R,R,R,R,R,R
541,Idaho,Jerome,16053,R,R,R,R,R,R,R,R
542,Idaho,Kootenai,16055,R,R,R,R,R,R,R,R
543,Idaho,Latah,16057,D,D,R,R,D,D,D,D
544,Idaho,Lemhi,16059,R,R,R,R,R,R,R,R
545,Idaho,Lewis,16061,D,R,R,R,R,R,R,R
546,Idaho,Lincoln,16063,R,R,R,R,R,R,R,R
547,Idaho,Madison,16065,R,R,R,R,R,R,R,R
548,Idaho,Minidoka,16067,R,R,R,R,R,R,R,R
549,Idaho,Nez Perce,16069,D,D,R,R,R,R,R,R
550,Idaho,Oneida,16071,R,R,R,R,R,R,R,R
551,Idaho,Owyhee,16073,R,R,R,R,R,R,R,R
552,Idaho,Payette,16075,R,R,R,R,R,R,R,R
553,Idaho,Power,16077,R,R,R,R,R,R,R,R
554,Idaho,Shoshone,16079,D,D,R,R,R,R,R,R
555,Idaho,Teton,16081,R,R,R,R,D,R,R,D
556,Idaho,Twin Falls,16083,R,R,R,R,R,R,R,R
557,Idaho,Valley,16085,R,R,R,R,R,R,R,R
558,Idaho,Washington,16087,R,R,R,R,R,R,R,R
559,Illinois,Adams,17001,R,R,R,R,R,R,R,R
560,Illinois,Alexander,17003,D,D,D,D,D,D,R,R
561,Illinois,Bond,17005,D,D,R,R,R,R,R,R
562,Illinois,Boone,17007,R,R,R,R,D,R,R,R
563,Illinois,Brown,17009,D,R,R,R,R,R,R,R
564,Illinois,Bureau,17011,D,D,R,R,D,R,R,R
565,Illinois,Calhoun,17013,D,D,D,D,D,R,R,R
566,Illinois,Carroll,17015,R,R,R,R,D,D,R,R
567,Illinois,Cass,17017,D,D,R,R,D,R,R,R
568,Illinois,Champaign,17019,D,D,D,D,D,D,D,D
569,Illinois,Christian,17021,D,D,R,R,R,R,R,R
570,Illinois,Clark,17023,D,R,R,R,R,R,R,R
571,Illinois,Clay,17025,D,D,R,R,R,R,R,R
572,Illinois,Clinton,17027,D,D,R,R,R,R,R,R
573,Illinois,Coles,17029,D,D,R,R,D,R,R,R
574,Illinois,Cook,17031,D,D,D,D,D,D,D,D
575,Illinois,Crawford,17033,D,R,R,R,R,R,R,R
576,Illinois,Cumberland,17035,D,R,R,R,R,R,R,R
578,Illinois,Douglas,17041,D,R,R,R,R,R,R,R
579,Illinois,Edgar,17045,D,R,R,R,R,R,R,R
580,Illinois,Edwards,17047,R,R,R,R,R,R,R,R
581,Illinois,Effingham,17049,R,R,R,R,R,R,R,R
582,Illinois,Fayette,17051,D,D,R,R,R,R,R,R
583,Illinois,Ford,17053,R,R,R,R,R,R,R,R
584,Illinois,Franklin,17055,D,D,D,R,R,R,R,R
585,Illinois,Fulton,17057,D,D,D,D,D,D,R,R
586,Illinois,Gallatin,17059,D,D,D,R,D,R,R,R
587,Illinois,Greene,17061,D,D,R,R,R,R,R,R
588,Illinois,Grundy,17063,R,D,R,R,D,R,R,R
589,Illinois,Hamilton,17065,D,D,R,R,R,R,R,R
590,Illinois,Hancock,17067,D,D,R,R,R,R,R,R
591,Illinois,Hardin,17069,D,D,R,R,R,R,R,R
592,Illinois,Henderson,17071,D,D,D,D,D,D,R,R
593,Illinois,Henry,17073,D,D,D,R,D,D,R,R
594,Illinois,Iroquois,17075,R,R,R,R,R,R,R,R
595,Illinois,Jackson,17077,D,D,D,D,D,D,D,D
596,Illinois,Jasper,17079,D,R,R,R,R,R,R,R
597,Illinois,Jefferson,17081,D,D,R,R,R,R,R,R
598,Illinois,Jersey,17083,D,D,R,R,R,R,R,R
599,Illinois,Jo Daviess,17085,R,D,R,R,D,D,R,R
600,Illinois,Johnson,17087,D,R,R,R,R,R,R,R
601,Illinois,Kane,17089,R,R,R,R,D,D,D,D
602,Illinois,Kankakee,17091,D,D,R,R,D,R,R,R
603,Illinois,Kendall,17093,R,R,R,R,D,R,R,D
604,Illinois,Knox,17095,D,D,D,D,D,D,R,R
605,Illinois,Lake,17097,R,D,R,R,D,D,D,D
606,Illinois,Lawrence,17101,D,D,R,R,R,R,R,R
607,Illinois,Lee,17103,R,R,R,R,R,R,R,R
608,Illinois,Livingston,17105,R,R,R,R,R,R,R,R
609,Illinois,Logan,17107,R,R,R,R,R,R,R,R
610,Illinois,Macon,17115,D,D,D,R,D,R,R,R
611,Illinois,Macoupin,17117,D,D,D,R,D,R,R,R
612,Illinois,Madison,17119,D,D,D,D,D,R,R,R
613,Illinois,Marion,17121,D,D,R,R,R,R,R,R
614,Illinois,Marshall,17123,D,D,R,R,R,R,R,R
615,Illinois,Mason,17125,D,D,R,R,D,R,R,R
616,Illinois,Massac,17127,D,D,R,R,R,R,R,R
617,Illinois,Menard,17129,R,R,R,R,R,R,R,R
618,Illinois,Mercer,17131,D,D,D,D,D,D,R,R
619,Illinois,Monroe,17133,D,R,R,R,R,R,R,R
620,Illinois,Montgomery,17135,D,D,D,R,D,R,R,R
621,Illinois,Morgan,17137,R,R,R,R,R,R,R,R
622,Illinois,Moultrie,17139,D,D,R,R,R,R,R,R
623,Illinois,Ogle,17141,R,R,R,R,R,R,R,R
624,Illinois,Peoria,17143,D,D,D,D,D,D,D,D
625,Illinois,Perry,17145,D,D,D,R,R,R,R,R
626,Illinois,Piatt,17147,D,D,R,R,R,R,R,R
627,Illinois,Pike,17149,D,D,R,R,R,R,R,R
628,Illinois,Pope,17151,D,D,R,R,R,R,R,R
629,Illinois,Pulaski,17153,D,D,D,R,D,R,R,R
630,Illinois,Putnam,17155,D,D,D,D,D,D,R,R
631,Illinois,Randolph,17157,D,D,R,R,R,R,R,R
632,Illinois,Richland,17159,D,R,R,R,R,R,R,R
633,Illinois,Rock Island,17161,D,D,D,D,D,D,D,D
634,Illinois,Saline,17165,D,D,R,R,R,R,R,R
635,Illinois,Sangamon,17167,D,R,R,R,D,R,R,R
636,Illinois,Schuyler,17169,D,D,R,R,D,R,R,R
637,Illinois,Scott,17171,R,R,R,R,R,R,R,R
638,Illinois,Shelby,17173,D,D,R,R,R,R,R,R
640,Illinois,Stark,17175,R,R,R,R,R,R,R,R
641,Illinois,Stephenson,17177,R,R,R,R,D,R,R,R
642,Illinois,Tazewell,17179,D,R,R,R,R,R,R,R
643,Illinois,Union,17181,D,D,R,R,R,R,R,R
644,Illinois,Vermilion,17183,D,D,R,R,D,R,R,R
645,Illinois,Wabash,17185,R,R,R,R,R,R,R,R
646,Illinois,Warren,17187,D,D,R,R,D,D,R,R
647,Illinois,Washington,17189,R,R,R,R,R,R,R,R
648,Illinois,Wayne,17191,R,R,R,R,R,R,R,R
649,Illinois,White,17193,D,D,R,R,R,R,R,R
650,Illinois,Whiteside,17195,D,D,D,D,D,D,R,R
651,Illinois,Will,17197,D,D,R,R,D,D,D,D
652,Illinois,Williamson,17199,D,D,R,R,R,R,R,R
653,Illinois,Winnebago,17201,D,D,R,R,D,D,D,D
654,Illinois,Woodford,17203,R,R,R,R,R,R,R,R
655,Indiana,Adams,18001,R,R,R,R,R,R,R,R
656,Indiana,Allen,18003,R,R,R,R,R,R,R,R
657,Indiana,Bartholomew,18005,R,R,R,R,R,R,R,R
658,Indiana,Benton,18007,R,R,R,R,R,R,R,R
659,Indiana,Blackford,18009,R,D,R,R,R,R,R,R
660,Indiana,Boone,18011,R,R,R,R,R,R,R,R
661,Indiana,Brown,18013,R,R,R,R,R,R,R,R
662,Indiana,Carroll,18015,R,R,R,R,R,R,R,R
663,Indiana,Cass,18017,R,R,R,R,R,R,R,R
664,Indiana,Clark,18019,D,D,R,R,R,R,R,R
665,Indiana,Clay,18021,R,R,R,R,R,R,R,R
666,Indiana,Clinton,18023,R,R,R,R,R,R,R,R
667,Indiana,Crawford,18025,D,D,R,R,R,R,R,R
668,Indiana,Daviess,18027,R,R,R,R,R,R,R,R
669,Indiana,Dearborn,18029,R,R,R,R,R,R,R,R
670,Indiana,Decatur,18031,R,R,R,R,R,R,R,R
671,Indiana,Delaware,18035,R,D,R,R,D,D,R,R
672,Indiana,Dubois,18037,R,R,R,R,R,R,R,R
673,Indiana,Elkhart,18039,R,R,R,R,R,R,R,R
674,Indiana,Fayette,18041,R,R,R,R,R,R,R,R
675,Indiana,Floyd,18043,D,D,R,R,R,R,R,R
676,Indiana,Fountain,18045,R,R,R,R,R,R,R,R
677,Indiana,Franklin,18047,R,R,R,R,R,R,R,R
678,Indiana,Fulton,18049,R,R,R,R,R,R,R,R
679,Indiana,Gibson,18051,D,D,R,R,R,R,R,R
680,Indiana,Grant,18053,R,R,R,R,R,R,R,R
681,Indiana,Greene,18055,D,R,R,R,R,R,R,R
682,Indiana,Hamilton,18057,R,R,R,R,R,R,R,R
683,Indiana,Hancock,18059,R,R,R,R,R,R,R,R
684,Indiana,Harrison,18061,D,R,R,R,R,R,R,R
685,Indiana,Hendricks,18063,R,R,R,R,R,R,R,R
686,Indiana,Henry,18065,R,R,R,R,R,R,R,R
687,Indiana,Howard,18067,R,R,R,R,R,R,R,R
688,Indiana,Huntington,18069,R,R,R,R,R,R,R,R
689,Indiana,Jackson,18071,R,R,R,R,R,R,R,R
690,Indiana,Jasper,18073,R,R,R,R,R,R,R,R
691,Indiana,Jay,18075,R,R,R,R,R,R,R,R
692,Indiana,Jefferson,18077,D,D,R,R,R,R,R,R
693,Indiana,Jennings,18079,R,R,R,R,R,R,R,R
694,Indiana,Johnson,18081,R,R,R,R,R,R,R,R
695,Indiana,Knox,18083,D,D,R,R,R,R,R,R
696,Indiana,Kosciusko,18085,R,R,R,R,R,R,R,R
697,Indiana,Lake,18089,D,D,D,D,D,D,D,D
698,Indiana,Lawrence,18093,R,R,R,R,R,R,R,R
699,Indiana,Madison,18095,R,D,R,R,D,R,R,R
700,Indiana,Marion,18097,R,R,R,D,D,D,D,D
701,Indiana,Marshall,18099,R,R,R,R,R,R,R,R
702,Indiana,Martin,18101,R,R,R,R,R,R,R,R
703,Indiana,Miami,18103,R,R,R,R,R,R,R,R
704,Indiana,Monroe,18105,D,D,R,D,D,D,D,D
705,Indiana,Montgomery,18107,R,R,R,R,R,R,R,R
706,Indiana,Morgan,18109,R,R,R,R,R,R,R,R
707,Indiana,Newton,18111,R,R,R,R,R,R,R,R
708,Indiana,Noble,18113,R,R,R,R,R,R,R,R
709,Indiana,Ohio,18115,R,R,R,R,R,R,R,R
710,Indiana,Orange,18117,R,R,R,R,R,R,R,R
711,Indiana,Owen,18119,R,R,R,R,R,R,R,R
712,Indiana,Parke,18121,R,R,R,R,R,R,R,R
713,Indiana,Perry,18123,D,D,D,R,D,D,R,R
714,Indiana,Pike,18125,D,D,R,R,R,R,R,R
715,Indiana,Porter,18127,R,D,R,R,D,D,R,R
716,Indiana,Posey,18129,D,D,R,R,R,R,R,R
717,Indiana,Pulaski,18131,R,R,R,R,R,R,R,R
718,Indiana,Putnam,18133,R,R,R,R,R,R,R,R
719,Indiana,Randolph,18135,R,R,R,R,R,R,R,R
720,Indiana,Ripley,18137,R,R,R,R,R,R,R,R
721,Indiana,Rush,18139,R,R,R,R,R,R,R,R
722,Indiana,Scott,18143,D,D,D,R,R,R,R,R
723,Indiana,Shelby,18145,R,R,R,R,R,R,R,R
724,Indiana,Spencer,18147,D,D,R,R,D,R,R,R
726,Indiana,Starke,18149,D,D,R,R,D,R,R,R
727,Indiana,Steuben,18151,R,R,R,R,R,R,R,R
728,Indiana,Sullivan,18153,D,D,R,R,R,R,R,R
729,Indiana,Switzerland,18155,D,D,R,R,R,R,R,R
730,Indiana,Tippecanoe,18157,R,R,R,R,D,R,R,D
731,Indiana,Tipton,18159,R,R,R,R,R,R,R,R
732,Indiana,Union,18161,R,R,R,R,R,R,R,R
733,Indiana,Vanderburgh,18163,D,D,R,R,D,R,R,R
734,Indiana,Vermillion,18165,D,D,D,R,D,R,R,R
735,Indiana,Vigo,18167,D,D,R,R,D,D,R,R
736,Indiana,Wabash,18169,R,R,R,R,R,R,R,R
737,Indiana,Warren,18171,R,R,R,R,R,R,R,R
738,Indiana,Warrick,18173,D,D,R,R,R,R,R,R
739,Indiana,Washington,18175,D,R,R,R,R,R,R,R
740,Indiana,Wayne,18177,R,R,R,R,R,R,R,R
741,Indiana,Wells,18179,R,R,R,R,R,R,R,R
742,Indiana,White,18181,R,R,R,R,R,R,R,R
743,Indiana,Whitley,18183,R,R,R,R,R,R,R,R
744,Iowa,Adair,19001,R,D,R,R,R,R,R,R
745,Iowa,Adams,19003,D,D,R,R,D,R,R,R
746,Iowa,Allamakee,19005,R,D,R,R,D,D,R,R
747,Iowa,Appanoose,19007,D,D,R,R,R,R,R,R
748,Iowa,Audubon,19009,D,D,R,R,D,R,R,R
749,Iowa,Benton,19011,D,D,D,D,D,R,R,R
750,Iowa,Black Hawk,19013,D,D,D,D,D,D,D,D
751,Iowa,Boone,19015,D,D,D,D,D,D,R,R
752,Iowa,Bremer,19017,D,D,R,R,D,D,R,R
753,Iowa,Buchanan,19019,D,D,D,D,D,D,R,R
754,Iowa,Buena Vista,19021,R,R,R,R,R,R,R,R
755,Iowa,Butler,19023,R,D,R,R,R,R,R,R
756,Iowa,Calhoun,19025,R,D,R,R,R,R,R,R
757,Iowa,Carroll,19027,D,D,R,R,D,R,R,R
758,Iowa,Cass,19029,R,R,R,R,R,R,R,R
759,Iowa,Cedar,19031,D,D,D,R,D,D,R,R
760,Iowa,Cerro Gordo,19033,D,D,D,D,D,D,R,R
761,Iowa,Cherokee,19035,R,D,R,R,R,R,R,R
762,Iowa,Chickasaw,19037,D,D,D,D,D,D,R,R
763,Iowa,Clarke,19039,D,D,D,D,D,D,R,R
764,Iowa,Clay,19041,D,D,R,R,R,R,R,R
765,Iowa,Clayton,19043,D,D,D,D,D,D,R,R
766,Iowa,Clinton,19045,D,D,D,D,D,D,R,R
767,Iowa,Crawford,19047,D,D,R,R,D,R,R,R
768,Iowa,Dallas,19049,D,D,R,R,R,R,R,R
769,Iowa,Davis,19051,D,D,R,R,R,R,R,R
770,Iowa,Decatur,19053,D,D,R,R,R,R,R,R
771,Iowa,Delaware,19055,R,D,R,R,D,R,R,R
772,Iowa,Des Moines,19057,D,D,D,D,D,D,R,R
773,Iowa,Dickinson,19059,R,D,R,R,R,R,R,R
774,Iowa,Dubuque,19061,D,D,D,D,D,D,R,R
775,Iowa,Emmet,19063,D,D,R,R,D,R,R,R
776,Iowa,Fayette,19065,D,D,R,D,D,D,R,R
777,Iowa,Floyd,19067,D,D,D,D,D,D,R,R
778,Iowa,Franklin,19069,R,D,R,R,D,R,R,R
779,Iowa,Fremont,19071,R,R,R,R,R,R,R,R
780,Iowa,Greene,19073,D,D,D,R,D,R,R,R
781,Iowa,Grundy,19075,R,R,R,R,R,R,R,R
782,Iowa,Guthrie,19077,D,D,R,R,R,R,R,R
783,Iowa,Hamilton,19079,D,D,R,R,D,R,R,R
784,Iowa,Hancock,19081,R,D,R,R,R,R,R,R
785,Iowa,Hardin,19083,D,D,R,R,D,R,R,R
786,Iowa,Harrison,19085,R,R,R,R,R,R,R,R
787,Iowa,Henry,19087,D,D,R,R,R,R,R,R
788,Iowa,Howard,19089,D,D,D,D,D,D,R,R
789,Iowa,Humboldt,19091,R,R,R,R,R,R,R,R
790,Iowa,Ida,19093,R,R,R,R,R,R,R,R
791,Iowa,Iowa,19095,R,D,R,R,D,R,R,R
792,Iowa,Jackson,19097,D,D,D,D,D,D,R,R
793,Iowa,Jasper,19099,D,D,R,D,D,D,R,R
794,Iowa,Jefferson,19101,D,D,R,D,D,D,R,R
795,Iowa,Johnson,19103,D,D,D,D,D,D,D,D
796,Iowa,Jones,19105,D,D,D,D,D,D,R,R
797,Iowa,Keokuk,19107,D,D,R,R,R,R,R,R
798,Iowa,Kossuth,19109,D,D,R,R,D,R,R,R
799,Iowa,Lee,19111,D,D,D,D,D,D,R,R
800,Iowa,Linn,19113,D,D,D,D,D,D,D,D
801,Iowa,Louisa,19115,D,D,D,R,D,D,R,R
802,Iowa,Lucas,19117,D,D,R,R,R,R,R,R
803,Iowa,Lyon,19119,R,R,R,R,R,R,R,R
804,Iowa,Madison,19121,D,D,R,R,R,R,R,R
805,Iowa,Mahaska,19123,R,R,R,R,R,R,R,R
806,Iowa,Marion,19125,R,R,R,R,R,R,R,R
807,Iowa,Marshall,19127,D,D,R,R,D,D,R,R
808,Iowa,Mills,19129,R,R,R,R,R,R,R,R
809,Iowa,Mitchell,19131,D,D,D,D,D,D,R,R
810,Iowa,Monona,19133,D,D,R,R,R,R,R,R
811,Iowa,Monroe,19135,D,D,R,R,R,R,R,R
812,Iowa,Montgomery,19137,R,R,R,R,R,R,R,R
813,Iowa,Muscatine,19139,D,D,D,D,D,D,R,R
815,Iowa,Osceola,19143,R,R,R,R,R,R,R,R
816,Iowa,Page,19145,R,R,R,R,R,R,R,R
817,Iowa,Palo Alto,19147,D,D,R,R,D,R,R,R
818,Iowa,Plymouth,19149,R,R,R,R,R,R,R,R
819,Iowa,Pocahontas,19151,D,D,R,R,R,R,R,R
820,Iowa,Polk,19153,D,D,D,D,D,D,D,D
821,Iowa,Pottawattamie,19155,R,R,R,R,R,R,R,R
822,Iowa,Poweshiek,19157,D,D,R,D,D,D,R,R
823,Iowa,Ringgold,19159,D,D,R,R,R,R,R,R
824,Iowa,Sac,19161,R,R,R,R,R,R,R,R
825,Iowa,Scott,19163,D,D,D,D,D,D,D,D
826,Iowa,Shelby,19165,R,R,R,R,R,R,R,R
827,Iowa,Sioux,19167,R,R,R,R,R,R,R,R
828,Iowa,Story,19169,D,D,D,D,D,D,D,D
829,Iowa,Tama,19171,D,D,D,D,D,D,R,R
830,Iowa,Taylor,19173,D,D,R,R,R,R,R,R
831,Iowa,Union,19175,D,D,R,R,D,D,R,R
832,Iowa,Van Buren,19177,D,D,R,R,R,R,R,R
833,Iowa,Wapello,19179,D,D,D,D,D,D,R,R
834,Iowa,Warren,19181,D,D,R,R,D,R,R,R
835,Iowa,Washington,19183,R,D,R,R,R,R,R,R
836,Iowa,Wayne,19185,D,D,R,R,R,R,R,R
837,Iowa,Webster,19187,D,D,D,D,D,D,R,R
838,Iowa,Winnebago,19189,R,D,D,R,D,R,R,R
839,Iowa,Winneshiek,19191,D,D,R,D,D,D,R,R
840,Iowa,Woodbury,19193,R,D,R,R,R,D,R,R
841,Iowa,Worth,19195,D,D,D,D,D,D,R,R
842,Iowa,Wright,19197,D,D,R,R,R,R,R,R
843,Kansas,Allen,20001,R,R,R,R,R,R,R,R
845,Kansas,Atchison,20005,D,D,R,R,R,R,R,R
846,Kansas,Barber,20007,R,R,R,R,R,R,R,R
847,Kansas,Barton,20009,R,R,R,R,R,R,R,R
848,Kansas,Bourbon,20011,R,R,R,R,R,R,R,R
849,Kansas,Brown,20013,R,R,R,R,R,R,R,R
850,Kansas,Butler,20015,R,R,R,R,R,R,R,R
851,Kansas,Chase,20017,R,R,R,R,R,R,R,R
852,Kansas,Chautauqua,20019,R,R,R,R,R,R,R,R
853,Kansas,Cherokee,20021,D,R,R,R,R,R,R,R
854,Kansas,Cheyenne,20023,R,R,R,R,R,R,R,R
855,Kansas,Clark,20025,R,R,R,R,R,R,R,R
856,Kansas,Clay,20027,R,R,R,R,R,R,R,R
857,Kansas,Cloud,20029,R,R,R,R,R,R,R,R
858,Kansas,Coffey,20031,R,R,R,R,R,R,R,R
859,Kansas,Comanche,20033,R,R,R,R,R,R,R,R
860,Kansas,Cowley,20035,R,R,R,R,R,R,R,R
861,Kansas,Crawford,20037,D,D,R,R,D,R,R,R
862,Kansas,Decatur,20039,R,R,R,R,R,R,R,R
863,Kansas,Dickinson,20041,R,R,R,R,R,R,R,R
864,Kansas,Doniphan,20043,R,R,R,R,R,R,R,R
865,Kansas,Douglas,20045,D,D,D,D,D,D,D,D
866,Kansas,Edwards,20047,R,R,R,R,R,R,R,R
867,Kansas,Elk,20049,R,R,R,R,R,R,R,R
868,Kansas,Ellis,20051,D,R,R,R,R,R,R,R
869,Kansas,Ellsworth,20053,R,R,R,R,R,R,R,R
870,Kansas,Finney,20055,R,R,R,R,R,R,R,R
871,Kansas,Ford,20057,R,R,R,R,R,R,R,R
872,Kansas,Franklin,20059,R,R,R,R,R,R,R,R
873,Kansas,Geary,20061,R,R,R,R,R,R,R,R
874,Kansas,Gove,20063,R,R,R,R,R,R,R,R
875,Kansas,Graham,20065,R,R,R,R,R,R,R,R
876,Kansas,Grant,20067,R,R,R,R,R,R,R,R
877,Kansas,Gray,20069,R,R,R,R,R,R,R,R
878,Kansas,Greeley,20071,R,R,R,R,R,R,R,R
879,Kansas,Greenwood,20073,R,R,R,R,R,R,R,R
880,Kansas,Hamilton,20075,R,R,R,R,R,R,R,R
881,Kansas,Harper,20077,R,R,R,R,R,R,R,R
882,Kansas,Harvey,20079,R,R,R,R,R,R,R,R
883,Kansas,Haskell,20081,R,R,R,R,R,R,R,R
884,Kansas,Hodgeman,20083,R,R,R,R,R,R,R,R
885,Kansas,Jackson,20085,R,R,R,R,R,R,R,R
887,Kansas,Jewell,20089,R,R,R,R,R,R,R,R
888,Kansas,Johnson,20091,R,R,R,R,R,R,R,D
889,Kansas,Kearny,20093,R,R,R,R,R,R,R,R
890,Kansas,Kingman,20095,R,R,R,R,R,R,R,R
891,Kansas,Kiowa,20097,R,R,R,R,R,R,R,R
892,Kansas,Labette,20099,D,R,R,R,R,R,R,R
893,Kansas,Lane,20101,R,R,R,R,R,R,R,R
894,Kansas,Leavenworth,20103,D,R,R,R,R,R,R,R
895,Kansas,Lincoln,20105,R,R,R,R,R,R,R,R
896,Kansas,Linn,20107,R,R,R,R,R,R,R,R
897,Kansas,Logan,20109,R,R,R,R,R,R,R,R
898,Kansas,Lyon,20111,R,R,R,R,R,R,R,R
899,Kansas,Marion,20115,R,R,R,R,R,R,R,R
900,Kansas,Marshall,20117,R,R,R,R,R,R,R,R
901,Kansas,Meade,20119,R,R,R,R,R,R,R,R
902,Kansas,Miami,20121,D,R,R,R,R,R,R,R
903,Kansas,Mitchell,20123,R,R,R,R,R,R,R,R
904,Kansas,Montgomery,20125,R,R,R,R,R,R,R,R
905,Kansas,Morris,20127,R,R,R,R,R,R,R,R
906,Kansas,Morton,20129,R,R,R,R,R,R,R,R
907,Kansas,Nemaha,20131,R,R,R,R,R,R,R,R
908,Kansas,Neosho,20133,R,R,R,R,R,R,R,R
909,Kansas,Ness,20135,R,R,R,R,R,R,R,R
910,Kansas,Norton,20137,R,R,R,R,R,R,R,R
911,Kansas,Osage,20139,R,R,R,R,R,R,R,R
912,Kansas,Osborne,20141,R,R,R,R,R,R,R,R
913,Kansas,Ottawa,20143,R,R,R,R,R,R,R,R
914,Kansas,Pawnee,20145,R,R,R,R,R,R,R,R
915,Kansas,Phillips,20147,R,R,R,R,R,R,R,R
916,Kansas,Pottawatomie,20149,R,R,R,R,R,R,R,R
917,Kansas,Pratt,20151,R,R,R,R,R,R,R,R
918,Kansas,Rawlins,20153,R,R,R,R,R,R,R,R
919,Kansas,Reno,20155,R,R,R,R,R,R,R,R
920,Kansas,Republic,20157,R,R,R,R,R,R,R,R
921,Kansas,Rice,20159,R,R,R,R,R,R,R,R
922,Kansas,Riley,20161,R,R,R,R,R,R,R,D
