State FIPS Code,County FIPS Code,County,Year,Labor Force Size,Employed,Unemployed,Unemployment Rate
16,23,Butte,2000,1445,1383,62,4.3
16,25,Camas,2000,536,516,20,3.7
16,27,Canyon,2000,65913,62977,2936,4.5
16,29,Caribou,2000,3264,3098,166,5.1
16,31,Cassia,2000,10281,9774,507,4.9
16,33,Clark,2000,530,502,28,5.3
16,35,Clearwater,2000,3694,3208,486,13.2
16,37,Custer,2000,2594,2450,144,5.6
16,39,Elmore,2000,10617,10012,605,5.7
16,41,Franklin,2000,5216,5048,168,3.2
16,43,Fremont,2000,5636,5365,271,4.8
16,45,Gem,2000,7026,6667,359,5.1
16,47,Gooding,2000,7089,6818,271,3.8
16,49,Idaho,2000,6964,6379,585,8.4
16,51,Jefferson,2000,9007,8670,337,3.7
16,53,Jerome,2000,9153,8756,397,4.3
16,55,Kootenai,2000,56388,52834,3554,6.3
16,57,Latah,2000,17613,16865,748,4.2
16,59,Lemhi,2000,3815,3509,306,8.0
16,61,Lewis,2000,1748,1634,114,6.5
16,63,Lincoln,2000,2161,2066,95,4.4
16,65,Madison,2000,12717,12270,447,3.5
16,67,Minidoka,2000,10150,9571,579,5.7
16,69,Nez Perce,2000,18912,17930,982,5.2
16,71,Oneida,2000,1986,1919,67,3.4
16,73,Owyhee,2000,4785,4599,186,3.9
16,75,Payette,2000,9806,9146,660,6.7
16,77,Power,2000,3598,3392,206,5.7
16,79,Shoshone,2000,6046,5453,593,9.8
16,81,Teton,2000,3659,3551,108,3.0
16,83,Twin Falls,2000,33670,32262,1408,4.2
16,85,Valley,2000,4118,3842,276,6.7
16,87,Washington,2000,5205,4853,352,6.8
17,1,Adams,2000,36030,34749,1281,3.6
17,3,Alexander,2000,3632,3362,270,7.4
17,5,Bond,2000,8321,7972,349,4.2
17,7,Boone,2000,22110,21079,1031,4.7
17,9,Brown,2000,2794,2702,92,3.3
17,11,Bureau,2000,19174,18268,906,4.7
17,13,Calhoun,2000,2545,2411,134,5.3
17,15,Carroll,2000,8640,8163,477,5.5
17,17,Cass,2000,7114,6798,316,4.4
17,19,Champaign,2000,99423,96100,3323,3.3
17,21,Christian,2000,17506,16610,896,5.1
17,23,Clark,2000,8740,8329,411,4.7
17,25,Clay,2000,7192,6775,417,5.8
17,27,Clinton,2000,18385,17716,669,3.6
17,29,Coles,2000,28233,27113,1120,4.0
17,31,Cook,2000,2742036,2607332,134704,4.9
17,33,Crawford,2000,9611,9087,524,5.5
17,35,Cumberland,2000,5851,5582,269,4.6
17,37,DeKalb,2000,51431,49672,1759,3.4
17,39,De Witt,2000,9185,8702,483,5.3
17,41,Douglas,2000,10367,9977,390,3.8
17,43,DuPage,2000,532193,514148,18045,3.4
17,45,Edgar,2000,9897,9471,426,4.3
17,47,Edwards,2000,3655,3472,183,5.0
17,49,Effingham,2000,18396,17615,781,4.2
17,51,Fayette,2000,10267,9652,615,6.0
17,53,Ford,2000,7342,7079,263,3.6
17,55,Franklin,2000,17589,16427,1162,6.6
17,57,Fulton,2000,17702,16758,944,5.3
17,59,Gallatin,2000,2880,2710,170,5.9
17,61,Greene,2000,6962,6606,356,5.1
17,63,Grundy,2000,21200,20069,1131,5.3
17,65,Hamilton,2000,4002,3807,195,4.9
17,67,Hancock,2000,10885,10415,470,4.3
17,69,Hardin,2000,1953,1829,124,6.3
17,71,Henderson,2000,4302,4132,170,4.0
17,73,Henry,2000,27393,26116,1277,4.7
17,75,Iroquois,2000,16460,15776,684,4.2
17,77,Jackson,2000,30403,29133,1270,4.2
17,79,Jasper,2000,5347,5090,257,4.8
17,81,Jefferson,2000,19151,18171,980,5.1
17,83,Jersey,2000,11167,10680,487,4.4
17,85,Jo Daviess,2000,12823,12294,529,4.1
17,87,Johnson,2000,4865,4573,292,6.0
17,89,Kane,2000,222441,213364,9077,4.1
17,91,Kankakee,2000,52559,50257,2302,4.4
17,93,Kendall,2000,32510,31422,1088,3.3
17,95,Knox,2000,28065,26766,1299,4.6
17,97,Lake,2000,339463,327689,11774,3.5
17,99,LaSalle,2000,56516,53621,2895,5.1
17,101,Lawrence,2000,8116,7678,438,5.4
17,103,Lee,2000,17749,17021,728,4.1
17,105,Livingston,2000,19557,18841,716,3.7
17,107,Logan,2000,15082,14512,570,3.8
17,109,McDonough,2000,16893,16196,697,4.1
17,111,McHenry,2000,152092,146543,5549,3.6
17,113,McLean,2000,85770,83044,2726,3.2
17,115,Macon,2000,56024,53227,2797,5.0
17,117,Macoupin,2000,24452,23397,1055,4.3
17,119,Madison,2000,133067,127516,5551,4.2
17,121,Marion,2000,20776,19638,1138,5.5
17,123,Marshall,2000,7022,6744,278,4.0
17,125,Mason,2000,7927,7486,441,5.6
17,127,Massac,2000,7233,6864,369,5.1
17,129,Menard,2000,7037,6797,240,3.4
17,131,Mercer,2000,8859,8387,472,5.3
17,133,Monroe,2000,15564,15075,489,3.1
17,135,Montgomery,2000,14187,13419,768,5.4
17,137,Morgan,2000,18881,18125,756,4.0
17,139,Moultrie,2000,7479,7178,301,4.0
17,141,Ogle,2000,27077,25959,1118,4.1
17,143,Peoria,2000,91598,87642,3956,4.3
17,145,Perry,2000,10319,9624,695,6.7
17,147,Piatt,2000,9074,8761,313,3.4
17,149,Pike,2000,8530,8088,442,5.2
17,151,Pope,2000,2040,1910,130,6.4
17,153,Pulaski,2000,3104,2893,211,6.8
17,155,Putnam,2000,3152,3001,151,4.8
17,157,Randolph,2000,15251,14515,736,4.8
17,159,Richland,2000,7878,7413,465,5.9
17,161,Rock Island,2000,77845,74460,3385,4.3
17,163,St. Clair,2000,119895,114104,5791,4.8
17,165,Saline,2000,11808,11019,789,6.7
17,167,Sangamon,2000,105726,102007,3719,3.5
17,169,Schuyler,2000,3998,3801,197,4.9
17,171,Scott,2000,2992,2853,139,4.6
17,173,Shelby,2000,11742,11185,557,4.7
17,175,Stark,2000,2898,2730,168,5.8
17,177,Stephenson,2000,26054,24738,1316,5.1
17,179,Tazewell,2000,67447,64824,2623,3.9
17,181,Union,2000,8383,7861,522,6.2
17,183,Vermilion,2000,38967,36774,2193,5.6
17,185,Wabash,2000,6906,6560,346,5.0
17,187,Warren,2000,10089,9658,431,4.3
17,189,Washington,2000,8381,8062,319,3.8
17,191,Wayne,2000,8427,7947,480,5.7
17,193,White,2000,7512,7148,364,4.8
17,195,Whiteside,2000,30980,29722,1258,4.1
17,197,Will,2000,280158,268536,11622,4.1
17,199,Williamson,2000,29997,28244,1753,5.8
17,201,Winnebago,2000,146905,140479,6426,4.4
17,203,Woodford,2000,18834,18218,616,3.3
18,1,Adams,2000,16555,16102,453,2.7
18,3,Allen,2000,175673,170933,4740,2.7
18,5,Bartholomew,2000,37289,36314,975,2.6
18,7,Benton,2000,4827,4689,138,2.9
18,9,Blackford,2000,7026,6723,303,4.3
18,11,Boone,2000,24255,23749,506,2.1
18,13,Brown,2000,7869,7643,226,2.9
18,15,Carroll,2000,10492,10200,292,2.8
18,17,Cass,2000,20645,20015,630,3.1
18,19,Clark,2000,52452,50590,1862,3.5
18,21,Clay,2000,12843,12316,527,4.1
18,23,Clinton,2000,16458,15979,479,2.9
18,25,Crawford,2000,5109,4864,245,4.8
18,27,Daviess,2000,14088,13669,419,3.0
18,29,Dearborn,2000,24453,23653,800,3.3
18,31,Decatur,2000,13425,13125,300,2.2
18,33,DeKalb,2000,21694,21046,648,3.0
18,35,Delaware,2000,58619,56601,2018,3.4
18,37,Dubois,2000,22147,21658,489,2.2
18,39,Elkhart,2000,96736,94209,2527,2.6
18,41,Fayette,2000,12397,11861,536,4.3
18,43,Floyd,2000,38020,36731,1289,3.4
18,45,Fountain,2000,8651,8382,269,3.1
18,47,Franklin,2000,11310,10917,393,3.5
18,49,Fulton,2000,10757,10324,433,4.0
18,51,Gibson,2000,16728,16176,552,3.3
18,53,Grant,2000,34805,33438,1367,3.9
18,55,Greene,2000,16009,15250,759,4.7
18,57,Hamilton,2000,101252,99374,1878,1.9
18,59,Hancock,2000,30385,29704,681,2.2
18,61,Harrison,2000,18706,18085,621,3.3
18,63,Hendricks,2000,57463,56337,1126,2.0
18,65,Henry,2000,23333,22433,900,3.9
18,67,Howard,2000,41472,40159,1313,3.2
18,69,Huntington,2000,20778,20142,636,3.1
18,71,Jackson,2000,21691,21115,576,2.7
18,73,Jasper,2000,14694,14195,499,3.4
18,75,Jay,2000,10974,10607,367,3.3
18,77,Jefferson,2000,16163,15634,529,3.3
18,79,Jennings,2000,14044,13647,397,2.8
18,81,Johnson,2000,63220,61880,1340,2.1
18,83,Knox,2000,19466,18752,714,3.7
18,85,Kosciusko,2000,39235,38271,964,2.5
18,87,LaGrange,2000,16887,16490,397,2.4
18,89,Lake,2000,225314,216842,8472,3.8
18,91,LaPorte,2000,53777,51921,1856,3.5
18,93,Lawrence,2000,22907,21984,923,4.0
18,95,Madison,2000,63419,61435,1984,3.1
18,97,Marion,2000,455014,442478,12536,2.8
18,99,Marshall,2000,23297,22578,719,3.1
18,101,Martin,2000,5071,4900,171,3.4
18,103,Miami,2000,17559,16967,592,3.4
18,105,Monroe,2000,63730,62027,1703,2.7
18,107,Montgomery,2000,19659,19146,513,2.6
18,109,Morgan,2000,35533,34668,865,2.4
18,111,Newton,2000,7254,7040,214,3.0
18,113,Noble,2000,24410,23711,699,2.9
18,115,Ohio,2000,2984,2883,101,3.4
18,117,Orange,2000,9578,9159,419,4.4
18,119,Owen,2000,10738,10411,327,3.0
18,121,Parke,2000,8013,7732,281,3.5
18,123,Perry,2000,9485,9042,443,4.7
18,125,Pike,2000,6345,6124,221,3.5
18,127,Porter,2000,77430,75226,2204,2.8
18,129,Posey,2000,13847,13427,420,3.0
18,131,Pulaski,2000,6754,6459,295,4.4
18,133,Putnam,2000,17100,16609,491,2.9
18,135,Randolph,2000,13521,13011,510,3.8
18,137,Ripley,2000,13709,13357,352,2.6
18,139,Rush,2000,9457,9209,248,2.6
18,141,St. Joseph,2000,134138,129851,4287,3.2
18,143,Scott,2000,11272,10900,372,3.3
18,145,Shelby,2000,23538,22919,619,2.6
18,147,Spencer,2000,10974,10587,387,3.5
18,149,Starke,2000,10824,10306,518,4.8
18,151,Steuben,2000,18463,17908,555,3.0
18,153,Sullivan,2000,9215,8733,482,5.2
18,155,Switzerland,2000,5003,4761,242,4.8
18,157,Tippecanoe,2000,77903,75870,2033,2.6
18,159,Tipton,2000,8673,8442,231,2.7
18,161,Union,2000,3790,3673,117,3.1
18,163,Vanderburgh,2000,89664,86792,2872,3.2
18,165,Vermillion,2000,8127,7750,377,4.6
18,167,Vigo,2000,50742,48695,2047,4.0
18,169,Wabash,2000,18065,17524,541,3.0
18,171,Warren,2000,4481,4361,120,2.7
18,173,Warrick,2000,28403,27468,935,3.3
18,175,Washington,2000,14025,13497,528,3.8
18,177,Wayne,2000,35483,34195,1288,3.6
18,179,Wells,2000,14869,14507,362,2.4
18,181,White,2000,13580,13177,403,3.0
18,183,Whitley,2000,17080,16645,435,2.5
19,1,Adair,2000,4463,4342,121,2.7
19,3,Adams,2000,2335,2245,90,3.9
19,5,Allamakee,2000,7964,7690,274,3.4
19,7,Appanoose,2000,6349,6067,282,4.4
19,9,Audubon,2000,3419,3317,102,3.0
19,11,Benton,2000,13695,13376,319,2.3
19,13,Black Hawk,2000,68593,66657,1936,2.8
19,15,Boone,2000,14616,14296,320,2.2
19,17,Bremer,2000,12803,12483,320,2.5
19,19,Buchanan,2000,10678,10373,305,2.9
19,21,Buena Vista,2000,10273,10028,245,2.4
19,23,Butler,2000,7999,7738,261,3.3
19,25,Calhoun,2000,5348,5197,151,2.8
19,27,Carroll,2000,11962,11689,273,2.3
19,29,Cass,2000,7891,7603,288,3.6
19,31,Cedar,2000,10380,10141,239,2.3
19,33,Cerro Gordo,2000,25235,24489,746,3.0
19,35,Cherokee,2000,6966,6800,166,2.4
19,37,Chickasaw,2000,6886,6441,445,6.5
19,39,Clarke,2000,4880,4724,156,3.2
19,41,Clay,2000,9961,9712,249,2.5
19,43,Clayton,2000,10234,9880,354,3.5
19,45,Clinton,2000,26131,25222,909,3.5
19,47,Crawford,2000,8915,8690,225,2.5
19,49,Dallas,2000,23548,23090,458,1.9
19,51,Davis,2000,4164,4026,138,3.3
19,53,Decatur,2000,4272,4127,145,3.4
19,55,Delaware,2000,10175,9883,292,2.9
19,57,Des Moines,2000,22308,21516,792,3.6
19,59,Dickinson,2000,9455,9192,263,2.8
19,61,Dubuque,2000,48501,46906,1595,3.3
19,63,Emmet,2000,6019,5844,175,2.9
19,65,Fayette,2000,11214,10784,430,3.8
19,67,Floyd,2000,8506,8186,320,3.8
19,69,Franklin,2000,5698,5540,158,2.8
19,71,Fremont,2000,4235,4133,102,2.4
19,73,Greene,2000,4991,4825,166,3.3
19,75,Grundy,2000,6521,6369,152,2.3
19,77,Guthrie,2000,6058,5896,162,2.7
19,79,Hamilton,2000,8950,8724,226,2.5
19,81,Hancock,2000,6322,6182,140,2.2
19,83,Hardin,2000,9506,9210,296,3.1
19,85,Harrison,2000,8085,7866,219,2.7
19,87,Henry,2000,10566,10249,317,3.0
19,89,Howard,2000,5127,4963,164,3.2
19,91,Humboldt,2000,5275,5137,138,2.6
19,93,Ida,2000,3990,3902,88,2.2
19,95,Iowa,2000,8845,8657,188,2.1
19,97,Jackson,2000,11150,10742,408,3.7
19,99,Jasper,2000,19817,19319,498,2.5
19,101,Jefferson,2000,9041,8778,263,2.9
19,103,Johnson,2000,67273,66012,1261,1.9
19,105,Jones,2000,10421,10143,278,2.7
19,107,Keokuk,2000,5826,5637,189,3.2
19,109,Kossuth,2000,8842,8613,229,2.6
19,111,Lee,2000,18656,17808,848,4.5
19,113,Linn,2000,111173,108604,2569,2.3
19,115,Louisa,2000,6252,6065,187,3.0
19,117,Lucas,2000,4744,4610,134,2.8
19,119,Lyon,2000,6365,6236,129,2.0
19,121,Madison,2000,7618,7379,239,3.1
19,123,Mahaska,2000,11535,11258,277,2.4
19,125,Marion,2000,17622,17223,399,2.3
19,127,Marshall,2000,20607,20038,569,2.8
19,129,Mills,2000,7900,7740,160,2.0
19,131,Mitchell,2000,5459,5307,152,2.8
19,133,Monona,2000,4988,4830,158,3.2
19,135,Monroe,2000,3905,3783,122,3.1
19,137,Montgomery,2000,6008,5810,198,3.3
19,139,Muscatine,2000,22280,21667,613,2.8
19,141,O'Brien,2000,7770,7590,180,2.3
19,143,Osceola,2000,3611,3521,90,2.5
19,145,Page,2000,8355,8084,271,3.2
19,147,Palo Alto,2000,5205,5083,122,2.3
19,149,Plymouth,2000,13509,13161,348,2.6
19,151,Pocahontas,2000,4200,4084,116,2.8
19,153,Polk,2000,215000,209909,5091,2.4
19,155,Pottawattamie,2000,48091,46942,1149,2.4
19,157,Poweshiek,2000,10364,10080,284,2.7
19,159,Ringgold,2000,2588,2510,78,3.0
19,161,Sac,2000,5959,5801,158,2.7
19,163,Scott,2000,85722,82905,2817,3.3
19,165,Shelby,2000,7084,6915,169,2.4
19,167,Sioux,2000,17617,17271,346,2.0
19,169,Story,2000,46341,45512,829,1.8
19,171,Tama,2000,9242,8925,317,3.4
19,173,Taylor,2000,3487,3373,114,3.3
19,175,Union,2000,6572,6349,223,3.4
19,177,Van Buren,2000,3997,3868,129,3.2
19,179,Wapello,2000,17879,17234,645,3.6
19,181,Warren,2000,23533,23023,510,2.2
19,183,Washington,2000,11313,11061,252,2.2
19,185,Wayne,2000,3241,3142,99,3.1
19,187,Webster,2000,19916,19304,612,3.1
19,189,Winnebago,2000,6451,6318,133,2.1
19,191,Winneshiek,2000,12168,11856,312,2.6
19,193,Woodbury,2000,55444,53985,1459,2.6
19,195,Worth,2000,4363,4233,130,3.0
19,197,Wright,2000,7593,7392,201,2.6
20,1,Allen,2000,7150,6814,336,4.7
20,3,Anderson,2000,4062,3888,174,4.3
20,5,Atchison,2000,8385,8006,379,4.5
20,7,Barber,2000,2647,2573,74,2.8
20,9,Barton,2000,14277,13784,493,3.5
20,11,Bourbon,2000,8191,7871,320,3.9
20,13,Brown,2000,5420,5146,274,5.1
20,15,Butler,2000,30541,29290,1251,4.1
20,17,Chase,2000,1566,1519,47,3.0
20,19,Chautauqua,2000,1888,1803,85,4.5
20,21,Cherokee,2000,10797,10266,531,4.9
20,23,Cheyenne,2000,1608,1565,43,2.7
20,25,Clark,2000,1190,1155,35,2.9
20,27,Clay,2000,4544,4390,154,3.4
20,29,Cloud,2000,5276,5077,199,3.8
20,31,Coffey,2000,4662,4481,181,3.9
20,33,Comanche,2000,1031,1007,24,2.3
20,35,Cowley,2000,17534,16718,816,4.7
20,37,Crawford,2000,18857,18002,855,4.5
20,39,Decatur,2000,1724,1679,45,2.6
20,41,Dickinson,2000,10233,9895,338,3.3
20,43,Doniphan,2000,4107,3902,205,5.0
20,45,Douglas,2000,58374,56726,1648,2.8
20,47,Edwards,2000,1692,1646,46,2.7
20,49,Elk,2000,1429,1356,73,5.1
20,51,Ellis,2000,15291,14878,413,2.7
20,53,Ellsworth,2000,3153,3043,110,3.5
20,55,Finney,2000,20154,19617,537,2.7
20,57,Ford,2000,15784,15356,428,2.7
20,59,Franklin,2000,13161,12660,501,3.8
20,61,Geary,2000,11311,10756,555,4.9
20,63,Gove,2000,1570,1534,36,2.3
20,65,Graham,2000,1433,1391,42,2.9
20,67,Grant,2000,3710,3600,110,3.0
20,69,Gray,2000,2986,2906,80,2.7
20,71,Greeley,2000,760,734,26,3.4
20,73,Greenwood,2000,3712,3530,182,4.9
20,75,Hamilton,2000,1270,1234,36,2.8
20,77,Harper,2000,3169,3049,120,3.8
20,79,Harvey,2000,17545,16909,636,3.6
20,81,Haskell,2000,2074,2025,49,2.4
20,83,Hodgeman,2000,1003,968,35,3.5
20,85,Jackson,2000,6642,6356,286,4.3
20,87,Jefferson,2000,9742,9355,387,4.0
20,89,Jewell,2000,1886,1835,51,2.7
20,91,Johnson,2000,262345,254515,7830,3.0
20,93,Kearny,2000,2024,1967,57,2.8
20,95,Kingman,2000,4236,4079,157,3.7
20,97,Kiowa,2000,1605,1559,46,2.9
20,99,Labette,2000,11317,10749,568,5.0
20,101,Lane,2000,1112,1080,32,2.9
20,103,Leavenworth,2000,31228,29934,1294,4.1
20,105,Lincoln,2000,1894,1839,55,2.9
20,107,Linn,2000,4729,4494,235,5.0
20,109,Logan,2000,1596,1539,57,3.6
20,111,Lyon,2000,18515,17918,597,3.2
20,113,McPherson,2000,15328,14864,464,3.0
20,115,Marion,2000,6689,6481,208,3.1
20,117,Marshall,2000,5544,5340,204,3.7
20,119,Meade,2000,2161,2101,60,2.8
20,121,Miami,2000,15314,14795,519,3.4
20,123,Mitchell,2000,3499,3401,98,2.8
20,125,Montgomery,2000,16964,16057,907,5.3
20,127,Morris,2000,3052,2939,113,3.7
20,129,Morton,2000,1740,1690,50,2.9
20,131,Nemaha,2000,5216,5061,155,3.0
20,133,Neosho,2000,8376,7995,381,4.5
20,135,Ness,2000,1777,1732,45,2.5
20,137,Norton,2000,2653,2569,84,3.2
20,139,Osage,2000,8821,8416,405,4.6
20,141,Osborne,2000,2303,2240,63,2.7
20,143,Ottawa,2000,3361,3257,104,3.1
20,145,Pawnee,2000,3512,3411,101,2.9
20,147,Phillips,2000,3112,3023,89,2.9
20,149,Pottawatomie,2000,9328,9018,310,3.3
20,151,Pratt,2000,5046,4906,140,2.8
20,153,Rawlins,2000,1465,1421,44,3.0
20,155,Reno,2000,32232,30989,1243,3.9
20,157,Republic,2000,2965,2876,89,3.0
20,159,Rice,2000,5187,4990,197,3.8
20,161,Riley,2000,30650,29736,914,3.0
20,163,Rooks,2000,2724,2632,92,3.4
20,165,Rush,2000,1726,1665,61,3.5
20,167,Russell,2000,3534,3388,146,4.1
20,169,Saline,2000,29818,28896,922,3.1
20,171,Scott,2000,2978,2911,67,2.2
20,173,Sedgwick,2000,237680,227718,9962,4.2
20,175,Seward,2000,10351,10037,314,3.0
20,177,Shawnee,2000,91254,87571,3683,4.0
20,179,Sheridan,2000,1483,1450,33,2.2
20,181,Sherman,2000,3609,3506,103,2.9
20,183,Smith,2000,2168,2106,62,2.9
20,185,Stafford,2000,2279,2205,74,3.2
20,187,Stanton,2000,1261,1230,31,2.5
20,189,Stevens,2000,2454,2382,72,2.9
20,191,Sumner,2000,12838,12233,605,4.7
20,193,Thomas,2000,4242,4136,106,2.5
20,195,Trego,2000,1661,1618,43,2.6
20,197,Wabaunsee,2000,3728,3602,126,3.4
20,199,Wallace,2000,928,907,21,2.3
20,201,Washington,2000,3338,3218,120,3.6
20,203,Wichita,2000,1250,1213,37,3.0
20,205,Wilson,2000,4983,4782,201,4.0
20,207,Woodson,2000,1698,1613,85,5.0
20,209,Wyandotte,2000,74200,69553,4647,6.3
21,1,Adair,2000,8203,7794,409,5.0
21,3,Allen,2000,8479,8111,368,4.3
21,5,Anderson,2000,10199,9853,346,3.4
21,7,Ballard,2000,4221,3972,249,5.9
21,9,Barren,2000,19340,18455,885,4.6
21,11,Bath,2000,4949,4647,302,6.1
21,13,Bell,2000,9902,9258,644,6.5
21,15,Boone,2000,49124,47683,1441,2.9
21,17,Bourbon,2000,9996,9669,327,3.3
21,19,Boyd,2000,21471,20239,1232,5.7
21,21,Boyle,2000,13526,12993,533,3.9
21,23,Bracken,2000,4191,4045,146,3.5
21,25,Breathitt,2000,5398,5039,359,6.7
21,27,Breckinridge,2000,8667,8257,410,4.7
21,29,Bullitt,2000,33514,32435,1079,3.2
21,31,Butler,2000,6610,6344,266,4.0
21,33,Caldwell,2000,6207,5934,273,4.4
21,35,Calloway,2000,17309,16634,675,3.9
21,37,Campbell,2000,46627,45111,1516,3.3
21,39,Carlisle,2000,2410,2264,146,6.1
21,41,Carroll,2000,4974,4761,213,4.3
21,43,Carter,2000,11746,10907,839,7.1
21,45,Casey,2000,6869,6557,312,4.5
21,47,Christian,2000,26464,25207,1257,4.7
21,49,Clark,2000,17028,16403,625,3.7
21,51,Clay,2000,7229,6756,473,6.5
21,53,Clinton,2000,4528,4303,225,5.0
21,55,Crittenden,2000,4353,4076,277,6.4
21,57,Cumberland,2000,3187,3007,180,5.6
21,59,Daviess,2000,46839,44887,1952,4.2
21,61,Edmonson,2000,5034,4787,247,4.9
21,63,Elliott,2000,2458,2241,217,8.8
21,65,Estill,2000,6024,5738,286,4.7
21,67,Fayette,2000,149579,145236,4343,2.9
21,69,Fleming,2000,6488,6187,301,4.6
21,71,Floyd,2000,13815,12868,947,6.9
21,73,Franklin,2000,25464,24615,849,3.3
21,75,Fulton,2000,3147,2982,165,5.2
21,77,Gallatin,2000,3917,3764,153,3.9
21,79,Garrard,2000,7567,7305,262,3.5
21,81,Grant,2000,11584,11143,441,3.8
21,83,Graves,2000,17147,16303,844,4.9
21,85,Grayson,2000,11256,10682,574,5.1
21,87,Green,2000,5345,5102,243,4.5
21,89,Greenup,2000,15824,14910,914,5.8
21,91,Hancock,2000,4185,3980,205,4.9
21,93,Hardin,2000,43043,41203,1840,4.3
21,95,Harlan,2000,10039,9216,823,8.2
21,97,Harrison,2000,9145,8823,322,3.5
21,99,Hart,2000,7637,7280,357,4.7
21,101,Henderson,2000,22860,22064,796,3.5
21,103,Henry,2000,7780,7535,245,3.1
21,105,Hickman,2000,2367,2257,110,4.6
21,107,Hopkins,2000,21259,20125,1134,5.3
21,109,Jackson,2000,5043,4760,283,5.6
21,111,Jefferson,2000,362574,349348,13226,3.6
21,113,Jessamine,2000,20689,20084,605,2.9
21,115,Johnson,2000,9091,8573,518,5.7
21,117,Kenton,2000,83076,80423,2653,3.2
21,119,Knott,2000,5708,5293,415,7.3
21,121,Knox,2000,11116,10484,632,5.7
21,123,Larue,2000,6422,6141,281,4.4
21,125,Laurel,2000,24149,23148,1001,4.1
21,127,Lawrence,2000,5496,5119,377,6.9
21,129,Lee,2000,2491,2346,145,5.8
21,131,Leslie,2000,3931,3703,228,5.8
21,133,Letcher,2000,8799,8117,682,7.8
21,135,Lewis,2000,5606,5130,476,8.5
21,137,Lincoln,2000,10827,10389,438,4.0
21,139,Livingston,2000,4929,4654,275,5.6
21,141,Logan,2000,13266,12784,482,3.6
21,143,Lyon,2000,3154,2978,176,5.6
21,145,McCracken,2000,31641,30191,1450,4.6
21,147,McCreary,2000,6068,5668,400,6.6
21,149,McLean,2000,4763,4525,238,5.0
21,151,Madison,2000,37428,36111,1317,3.5
21,153,Magoffin,2000,4448,3984,464,10.4
21,155,Marion,2000,8591,8163,428,5.0
21,157,Marshall,2000,14757,14010,747,5.1
21,159,Martin,2000,3448,3200,248,7.2
21,161,Mason,2000,8303,7995,308,3.7
21,163,Meade,2000,11731,11261,470,4.0
21,165,Menifee,2000,2602,2441,161,6.2
21,167,Mercer,2000,10699,10297,402,3.8
21,169,Metcalfe,2000,4601,4395,206,4.5
21,171,Monroe,2000,5397,4963,434,8.0
21,173,Montgomery,2000,11218,10734,484,4.3
21,175,Morgan,2000,4876,4565,311,6.4
21,177,Muhlenberg,2000,13095,12336,759,5.8
21,179,Nelson,2000,19647,18834,813,4.1
21,181,Nicholas,2000,3265,3038,227,7.0
21,183,Ohio,2000,10573,10036,537,5.1
21,185,Oldham,2000,24078,23363,715,3.0
21,187,Owen,2000,4998,4818,180,3.6
21,189,Owsley,2000,1525,1439,86,5.6
21,191,Pendleton,2000,7169,6923,246,3.4
21,193,Perry,2000,9989,9328,661,6.6
21,195,Pike,2000,24910,23402,1508,6.1
21,197,Powell,2000,5811,5529,282,4.9
21,199,Pulaski,2000,25693,24583,1110,4.3
21,201,Robertson,2000,1092,1045,47,4.3
21,203,Rockcastle,2000,7154,6820,334,4.7
21,205,Rowan,2000,10783,10320,463,4.3
21,207,Russell,2000,7433,7013,420,5.7
21,209,Scott,2000,18354,17784,570,3.1
21,211,Shelby,2000,18345,17797,548,3.0
21,213,Simpson,2000,8475,8187,288,3.4
21,215,Spencer,2000,6532,6337,195,3.0
21,217,Taylor,2000,11191,10618,573,5.1
21,219,Todd,2000,5754,5520,234,4.1
21,221,Trigg,2000,5952,5688,264,4.4
21,223,Trimble,2000,4087,3935,152,3.7
21,225,Union,2000,7415,7068,347,4.7
21,227,Warren,2000,50234,48387,1847,3.7
21,229,Washington,2000,5225,5012,213,4.1
21,231,Wayne,2000,8172,7729,443,5.4
21,233,Webster,2000,6777,6469,308,4.5
21,235,Whitley,2000,14285,13593,692,4.8
21,237,Wolfe,2000,2520,2309,211,8.4
21,239,Woodford,2000,13423,13057,366,2.7
22,1,Acadia Parish,2000,23815,22469,1346,5.7
22,3,Allen Parish,2000,8687,8118,569,6.6
22,5,Ascension Parish,2000,38264,36297,1967,5.1
22,7,Assumption Parish,2000,9957,9335,622,6.2
22,9,Avoyelles Parish,2000,15650,14678,972,6.2
22,11,Beauregard Parish,2000,13959,13238,721,5.2
22,13,Bienville Parish,2000,5911,5524,387,6.5
22,15,Bossier Parish,2000,46913,44731,2182,4.7
22,17,Caddo Parish,2000,114488,108745,5743,5.0
22,19,Calcasieu Parish,2000,86147,81897,4250,4.9
22,21,Caldwell Parish,2000,4332,4045,287,6.6
22,23,Cameron Parish,2000,4520,4300,220,4.9
22,25,Catahoula Parish,2000,4123,3746,377,9.1
22,27,Claiborne Parish,2000,6461,6058,403,6.2
22,29,Concordia Parish,2000,7728,7092,636,8.2
22,31,De Soto Parish,2000,10753,10106,647,6.0
22,33,East Baton Rouge Parish,2000,206329,197064,9265,4.5
22,35,East Carroll Parish,2000,3091,2800,291,9.4
22,37,East Feliciana Parish,2000,8242,7782,460,5.6
22,39,Evangeline Parish,2000,12090,11390,700,5.8
22,41,Franklin Parish,2000,8171,7588,583,7.1
22,43,Grant Parish,2000,7874,7392,482,6.1
22,45,Iberia Parish,2000,30367,28654,1713,5.6
22,47,Iberville Parish,2000,12564,11701,863,6.9
